Wellenzahl	SKS (1050 °C)	Norm. ÜF = Referenz / Planck
2696.32622	3.00188E+10	0.005120791
2694.39752	2.99779E+10	0.005133585
2692.46881	2.99370E+10	0.005146602
2690.54011	2.98962E+10	0.005159678
2688.61141	2.98552E+10	0.005172689
2686.68271	2.98143E+10	0.005185785
2684.754	2.97734E+10	0.005199659
2682.8253	2.97324E+10	0.005215115
2680.8966	2.96915E+10	0.005231121
2678.9679	2.96505E+10	0.005245196
2677.03919	2.96095E+10	0.005257313
2675.11049	2.95685E+10	0.005269715
2673.18179	2.95275E+10	0.005282797
2671.25309	2.94865E+10	0.005295654
2669.32438	2.94455E+10	0.005308516
2667.39568	2.94044E+10	0.005321736
2665.46698	2.93634E+10	0.005335314
2663.53828	2.93223E+10	0.005349246
2661.60957	2.92812E+10	0.005363188
2659.68087	2.92401E+10	0.005377309
2657.75217	2.91990E+10	0.005391969
2655.82346	2.91579E+10	0.005406612
2653.89476	2.91168E+10	0.00542066
2651.96606	2.90757E+10	0.00543429
2650.03736	2.90345E+10	0.005448163
2648.10865	2.89934E+10	0.005462563
2646.17995	2.89522E+10	0.00547722
2644.25125	2.89110E+10	0.005492037
2642.32255	2.88698E+10	0.005507209
2640.39384	2.88287E+10	0.005522624
2638.46514	2.87874E+10	0.005537675
2636.53644	2.87462E+10	0.005552363
2634.60774	2.87050E+10	0.005567136
2632.67903	2.86638E+10	0.005581766
2630.75033	2.86225E+10	0.00559616
2628.82163	2.85813E+10	0.005610641
2626.89293	2.85400E+10	0.005625162
2624.96422	2.84987E+10	0.005639734
2623.03552	2.84575E+10	0.005654655
2621.10682	2.84162E+10	0.005669795
2619.17812	2.83749E+10	0.005684839
2617.24941	2.83336E+10	0.005699786
2615.32071	2.82922E+10	0.005714769
2613.39201	2.82509E+10	0.00572974
2611.46331	2.82096E+10	0.005744447
2609.5346	2.81683E+10	0.005759049
2607.6059	2.81269E+10	0.005774027
2605.6772	2.80855E+10	0.005789697
2603.74849	2.80442E+10	0.005805721
2601.81979	2.80028E+10	0.005821043
2599.89109	2.79614E+10	0.005835862
2597.96239	2.79200E+10	0.005851581
2596.03368	2.78786E+10	0.005868029
2594.10498	2.78372E+10	0.005883946
2592.17628	2.77958E+10	0.005899314
2590.24758	2.77544E+10	0.005914694
2588.31887	2.77130E+10	0.005930024
2586.39017	2.76716E+10	0.005945268
2584.46147	2.76301E+10	0.005960778
2582.53277	2.75887E+10	0.005976474
2580.60406	2.75472E+10	0.005992119
2578.67536	2.75058E+10	0.006008094
2576.74666	2.74643E+10	0.006024338
2574.81796	2.74229E+10	0.00604027
2572.88925	2.73814E+10	0.006055972
2570.96055	2.73399E+10	0.006072088
2569.03185	2.72984E+10	0.006088606
2567.10315	2.72569E+10	0.006104724
2565.17444	2.72154E+10	0.006120572
2563.24574	2.71739E+10	0.006136786
2561.31704	2.71324E+10	0.00615293
2559.38834	2.70909E+10	0.006168407
2557.45963	2.70494E+10	0.006183777
2555.53093	2.70079E+10	0.006199915
2553.60223	2.69664E+10	0.006216777
2551.67353	2.69248E+10	0.006233935
2549.74482	2.68833E+10	0.006250823
2547.81612	2.68418E+10	0.006267326
2545.88742	2.68002E+10	0.006284093
2543.95871	2.67587E+10	0.006301343
2542.03001	2.67171E+10	0.006318646
2540.10131	2.66756E+10	0.006335395
2538.17261	2.66340E+10	0.006351554
2536.2439	2.65924E+10	0.006367784
2534.3152	2.65509E+10	0.006384445
2532.3865	2.65093E+10	0.006401292
2530.4578	2.64677E+10	0.006418325
2528.52909	2.64262E+10	0.006435819
2526.60039	2.63846E+10	0.006453472
2524.67169	2.63430E+10	0.006470918
2522.74299	2.63014E+10	0.006488268
2520.81428	2.62598E+10	0.006505566
2518.88558	2.62182E+10	0.006522603
2516.95688	2.61766E+10	0.006539575
2515.02818	2.61350E+10	0.006556952
2513.09947	2.60935E+10	0.00657469
2511.17077	2.60519E+10	0.00659245
2509.24207	2.60103E+10	0.00661026
2507.31337	2.59687E+10	0.006628261
2505.38466	2.59270E+10	0.00664588
2503.45596	2.58854E+10	0.006663112
2501.52726	2.58438E+10	0.006680966
2499.59856	2.58022E+10	0.006699514
2497.66985	2.57606E+10	0.006717849
2495.74115	2.57190E+10	0.006735724
2493.81245	2.56774E+10	0.006753736
2491.88374	2.56358E+10	0.00677189
2489.95504	2.55942E+10	0.006790293
2488.02634	2.55526E+10	0.006809238
2486.09764	2.55110E+10	0.006827736
2484.16893	2.54693E+10	0.006845268
2482.24023	2.54277E+10	0.006863053
2480.31153	2.53861E+10	0.006881756
2478.38283	2.53445E+10	0.00690061
2476.45412	2.53029E+10	0.006919602
2474.52542	2.52613E+10	0.006938859
2472.59672	2.52197E+10	0.006957773
2470.66802	2.51781E+10	0.006976459
2468.73931	2.51364E+10	0.00699524
2466.81061	2.50948E+10	0.007014146
2464.88191	2.50532E+10	0.007033246
2462.95321	2.50116E+10	0.007052846
2461.0245	2.49700E+10	0.007073078
2459.0958	2.49284E+10	0.007093384
2457.1671	2.48868E+10	0.007113126
2455.2384	2.48452E+10	0.007132494
2453.30969	2.48036E+10	0.007151772
2451.38099	2.47620E+10	0.007170989
2449.45229	2.47204E+10	0.007190738
2447.52359	2.46788E+10	0.007210572
2445.59488	2.46372E+10	0.00722986
2443.66618	2.45956E+10	0.007249135
2441.73748	2.45540E+10	0.00726876
2439.80877	2.45125E+10	0.00728876
2437.88007	2.44709E+10	0.007309013
2435.95137	2.44293E+10	0.007329544
2434.02267	2.43877E+10	0.007349911
2432.09396	2.43462E+10	0.007369998
2430.16526	2.43046E+10	0.007389957
2428.23656	2.42630E+10	0.007409959
2426.30786	2.42215E+10	0.007430627
2424.37915	2.41799E+10	0.007451476
2422.45045	2.41383E+10	0.007472208
2420.52175	2.40968E+10	0.007492905
2418.59305	2.40552E+10	0.007513644
2416.66434	2.40137E+10	0.007534826
2414.73564	2.39722E+10	0.0075566
2412.80694	2.39306E+10	0.007578459
2410.87824	2.38891E+10	0.00759952
2408.94953	2.38476E+10	0.007620266
2407.02083	2.38061E+10	0.007641182
2405.09213	2.37645E+10	0.007662351
2403.16343	2.37230E+10	0.007683318
2401.23472	2.36815E+10	0.007704129
2399.30602	2.36400E+10	0.007725974
2397.37732	2.35985E+10	0.007748243
2395.44862	2.35570E+10	0.007769308
2393.51991	2.35156E+10	0.007786363
2391.59121	2.34741E+10	0.007792485
2389.66251	2.34326E+10	0.007767705
2387.73381	2.33911E+10	0.007670591
2385.8051	2.33497E+10	0.007439452
2383.8764	2.33082E+10	0.007015435
2381.9477	2.32668E+10	0.006388236
2380.01899	2.32253E+10	0.00561631
2378.09029	2.31839E+10	0.004796291
2376.16159	2.31425E+10	0.004010097
2374.23289	2.31011E+10	0.003303984
2372.30418	2.30596E+10	0.002699207
2370.37548	2.30182E+10	0.002202883
2368.44678	2.29768E+10	0.001815157
2366.51808	2.29354E+10	0.001528522
2364.58937	2.28941E+10	0.001333733
2362.66067	2.28527E+10	0.001222221
2360.73197	2.28113E+10	0.001186833
2358.80327	2.27699E+10	0.001233131
2356.87456	2.27286E+10	0.001387404
2354.94586	2.26873E+10	0.001690719
2353.01716	2.26459E+10	0.002204279
2351.08846	2.26046E+10	0.002871767
2349.15975	2.25633E+10	0.003271258
2347.23105	2.25220E+10	0.00303938
2345.30235	2.24807E+10	0.002496202
2343.37365	2.24394E+10	0.002144876
2341.44494	2.23981E+10	0.002047484
2339.51624	2.23568E+10	0.002067595
2337.58754	2.23155E+10	0.002131698
2335.65884	2.22743E+10	0.002207571
2333.73013	2.22330E+10	0.002270933
2331.80143	2.21918E+10	0.002332015
2329.87273	2.21506E+10	0.002447348
2327.94402	2.21094E+10	0.002632089
2326.01532	2.20682E+10	0.002834748
2324.08662	2.20270E+10	0.003031613
2322.15792	2.19858E+10	0.003276173
2320.22921	2.19446E+10	0.003624077
2318.30051	2.19034E+10	0.004050324
2316.37181	2.18623E+10	0.004462474
2314.44311	2.18211E+10	0.004798022
2312.5144	2.17800E+10	0.005097652
2310.5857	2.17389E+10	0.005433929
2308.657	2.16978E+10	0.00582122
2306.7283	2.16567E+10	0.00622905
2304.79959	2.16156E+10	0.006611865
2302.87089	2.15745E+10	0.006933177
2300.94219	2.15334E+10	0.00719915
2299.01349	2.14924E+10	0.007439324
2297.08478	2.14513E+10	0.007663835
2295.15608	2.14103E+10	0.007873864
2293.22738	2.13693E+10	0.00807551
2291.29868	2.13283E+10	0.008271214
2289.36997	2.12873E+10	0.008461089
2287.44127	2.12463E+10	0.008644662
2285.51257	2.12054E+10	0.00880817
2283.58387	2.11644E+10	0.008916695
2281.65516	2.11235E+10	0.00895161
2279.72646	2.10825E+10	0.008940907
2277.79776	2.10416E+10	0.008924724
2275.86905	2.10007E+10	0.008920848
2273.94035	2.09598E+10	0.008930621
2272.01165	2.09190E+10	0.008951303
2270.08295	2.08781E+10	0.008979881
2268.15424	2.08373E+10	0.009016392
2266.22554	2.07964E+10	0.009061481
2264.29684	2.07556E+10	0.00911314
2262.36814	2.07148E+10	0.009169352
2260.43943	2.06740E+10	0.009228636
2258.51073	2.06332E+10	0.009288983
2256.58203	2.05925E+10	0.009348341
2254.65333	2.05517E+10	0.009406605
2252.72462	2.05110E+10	0.009463906
2250.79592	2.04703E+10	0.009518662
2248.86722	2.04296E+10	0.009569709
2246.93852	2.03889E+10	0.009616857
2245.00981	2.03482E+10	0.009660411
2243.08111	2.03076E+10	0.009700584
2241.15241	2.02669E+10	0.009738645
2239.22371	2.02263E+10	0.009776089
2237.295	2.01857E+10	0.009812563
2235.3663	2.01451E+10	0.00984786
2233.4376	2.01045E+10	0.009882618
2231.5089	2.00640E+10	0.009917865
2229.58019	2.00234E+10	0.009954034
2227.65149	1.99829E+10	0.009990222
2225.72279	1.99424E+10	0.010024984
2223.79408	1.99019E+10	0.010056975
2221.86538	1.98614E+10	0.010086056
2219.93668	1.98210E+10	0.010113483
2218.00798	1.97805E+10	0.010141292
2216.07927	1.97401E+10	0.010170394
2214.15057	1.96997E+10	0.010200147
2212.22187	1.96593E+10	0.010229972
2210.29317	1.96190E+10	0.010259612
2208.36446	1.95786E+10	0.010289145
2206.43576	1.95383E+10	0.010318997
2204.50706	1.94980E+10	0.010349874
2202.57836	1.94577E+10	0.010381533
2200.64965	1.94174E+10	0.01041369
2198.72095	1.93771E+10	0.010446655
2196.79225	1.93369E+10	0.010479441
2194.86355	1.92966E+10	0.010511884
2192.93484	1.92564E+10	0.010544413
2191.00614	1.92162E+10	0.010576044
2189.07744	1.91761E+10	0.010606417
2187.14874	1.91359E+10	0.010636909
2185.22003	1.90958E+10	0.01066862
2183.29133	1.90557E+10	0.010700978
2181.36263	1.90156E+10	0.010733716
2179.43393	1.89755E+10	0.010766393
2177.50522	1.89355E+10	0.010798291
2175.57652	1.88954E+10	0.010830061
2173.64782	1.88554E+10	0.01086212
2171.71912	1.88154E+10	0.010894535
2169.79041	1.87755E+10	0.010927286
2167.86171	1.87355E+10	0.010959538
2165.93301	1.86956E+10	0.010990365
2164.0043	1.86557E+10	0.011020129
2162.0756	1.86158E+10	0.011050945
2160.1469	1.85759E+10	0.011084512
2158.2182	1.85361E+10	0.011119723
2156.28949	1.84962E+10	0.011154162
2154.36079	1.84564E+10	0.011187242
2152.43209	1.84167E+10	0.011219956
2150.50339	1.83769E+10	0.011252838
2148.57468	1.83372E+10	0.011284003
2146.64598	1.82974E+10	0.011312511
2144.71728	1.82577E+10	0.011342486
2142.78858	1.82181E+10	0.011376592
2140.85987	1.81784E+10	0.011410777
2138.93117	1.81388E+10	0.011440754
2137.00247	1.80992E+10	0.011471171
2135.07377	1.80596E+10	0.011509331
2133.14506	1.80200E+10	0.011551623
2131.21636	1.79805E+10	0.011590401
2129.28766	1.79410E+10	0.011625669
2127.35896	1.79015E+10	0.011660513
2125.43025	1.78620E+10	0.011695592
2123.50155	1.78225E+10	0.011730986
2121.57285	1.77831E+10	0.011766724
2119.64415	1.77437E+10	0.01180084
2117.71544	1.77043E+10	0.011830158
2115.78674	1.76650E+10	0.01185872
2113.85804	1.76257E+10	0.011897065
2111.92933	1.75864E+10	0.011942194
2110.00063	1.75471E+10	0.011982403
2108.07193	1.75078E+10	0.012018565
2106.14323	1.74686E+10	0.012055838
2104.21452	1.74294E+10	0.012093498
2102.28582	1.73902E+10	0.012129626
2100.35712	1.73510E+10	0.012165326
2098.42842	1.73119E+10	0.012202401
2096.49971	1.72728E+10	0.012240675
2094.57101	1.72337E+10	0.01227539
2092.64231	1.71946E+10	0.012296713
2090.71361	1.71556E+10	0.012314239
2088.7849	1.71166E+10	0.012354106
2086.8562	1.70776E+10	0.012412795
2084.9275	1.70387E+10	0.012466219
2082.9988	1.69997E+10	0.012508676
2081.07009	1.69608E+10	0.012544549
2079.14139	1.69219E+10	0.012576852
2077.21269	1.68831E+10	0.01261167
2075.28399	1.68443E+10	0.012652678
2073.35528	1.68055E+10	0.012698017
2071.42658	1.67667E+10	0.012743499
2069.49788	1.67279E+10	0.012772875
2067.56918	1.66892E+10	0.012764026
2065.64047	1.66505E+10	0.012753
2063.71177	1.66118E+10	0.012806554
2061.78307	1.65732E+10	0.012898887
2059.85436	1.65346E+10	0.012969574
2057.92566	1.64960E+10	0.013021645
2055.99696	1.64574E+10	0.013068481
2054.06826	1.64189E+10	0.013111453
2052.13955	1.63804E+10	0.01315371
2050.21085	1.63419E+10	0.013194767
2048.28215	1.63035E+10	0.013232149
2046.35345	1.62651E+10	0.013260241
2044.42474	1.62267E+10	0.013268408
2042.49604	1.61883E+10	0.013270652
2040.56734	1.61500E+10	0.013318098
2038.63864	1.61117E+10	0.013409202
2036.70993	1.60734E+10	0.013487569
2034.78123	1.60351E+10	0.013540113
2032.85253	1.59969E+10	0.013584833
2030.92383	1.59587E+10	0.013627781
2028.99512	1.59206E+10	0.013666904
2027.06642	1.58824E+10	0.013704616
2025.13772	1.58443E+10	0.013743534
2023.20902	1.58063E+10	0.013779673
2021.28031	1.57682E+10	0.013780653
2019.35161	1.57302E+10	0.013713735
2017.42291	1.56922E+10	0.013676624
2015.49421	1.56543E+10	0.0137887
2013.5655	1.56163E+10	0.013960943
2011.6368	1.55784E+10	0.014058993
2009.7081	1.55406E+10	0.014099896
2007.7794	1.55027E+10	0.014141673
2005.85069	1.54649E+10	0.014196613
2003.92199	1.54272E+10	0.014250968
2001.99329	1.53894E+10	0.014291602
2000.06458	1.53517E+10	0.014324626
1998.13588	1.53140E+10	0.014365546
1996.20718	1.52764E+10	0.014352251
1994.27848	1.52388E+10	0.014181999
1992.34977	1.52012E+10	0.014018412
1990.42107	1.51636E+10	0.014114018
1988.49237	1.51261E+10	0.0143612
1986.56367	1.50886E+10	0.014563231
1984.63496	1.50511E+10	0.014694553
1982.70626	1.50137E+10	0.014769284
1980.77756	1.49763E+10	0.014818335
1978.84886	1.49390E+10	0.014863918
1976.92015	1.49016E+10	0.014910294
1974.99145	1.48643E+10	0.014959711
1973.06275	1.48271E+10	0.0150053
1971.13405	1.47898E+10	0.014981259
1969.20534	1.47526E+10	0.014826554
1967.27664	1.47154E+10	0.014729675
1965.34794	1.46783E+10	0.014889352
1963.41924	1.46412E+10	0.015128031
1961.49053	1.46041E+10	0.015247476
1959.56183	1.45671E+10	0.015303707
1957.63313	1.45301E+10	0.015341263
1955.70443	1.44931E+10	0.015369168
1953.77572	1.44562E+10	0.015433226
1951.84702	1.44193E+10	0.015516159
1949.91832	1.43824E+10	0.015550638
1947.98961	1.43456E+10	0.015491483
1946.06091	1.43088E+10	0.015273251
1944.13221	1.42720E+10	0.014940688
1942.20351	1.42353E+10	0.014904715
1940.2748	1.41986E+10	0.015339447
1938.3461	1.41619E+10	0.015770989
1936.4174	1.41253E+10	0.015926935
1934.4887	1.40887E+10	0.015968519
1932.55999	1.40521E+10	0.016018647
1930.63129	1.40156E+10	0.016087553
1928.70259	1.39791E+10	0.016140836
1926.77389	1.39426E+10	0.016057672
1924.84518	1.39062E+10	0.015751609
1922.91648	1.38698E+10	0.015505868
1920.98778	1.38335E+10	0.015415748
1919.05908	1.37972E+10	0.015275394
1917.13037	1.37609E+10	0.015446488
1915.20167	1.37246E+10	0.016036214
1913.27297	1.36884E+10	0.016369986
1911.34427	1.36523E+10	0.016256631
1909.41556	1.36161E+10	0.016156713
1907.48686	1.35800E+10	0.01633361
1905.55816	1.35440E+10	0.016609036
1903.62946	1.35079E+10	0.016779526
1901.70075	1.34719E+10	0.016876438
1899.77205	1.34360E+10	0.016918322
1897.84335	1.34001E+10	0.016818637
1895.91464	1.33642E+10	0.016675715
1893.98594	1.33284E+10	0.016661475
1892.05724	1.32925E+10	0.016524622
1890.12854	1.32568E+10	0.01627622
1888.19983	1.32210E+10	0.016475199
1886.27113	1.31853E+10	0.016974847
1884.34243	1.31497E+10	0.017271107
1882.41373	1.31141E+10	0.017408821
1880.48502	1.30785E+10	0.017505663
1878.55632	1.30429E+10	0.017576408
1876.62762	1.30074E+10	0.017644126
1874.69892	1.29720E+10	0.017642873
1872.77021	1.29365E+10	0.017204161
1870.84151	1.29011E+10	0.016126958
1868.91281	1.28658E+10	0.015376533
1866.98411	1.28305E+10	0.015938522
1865.0554	1.27952E+10	0.017112899
1863.1267	1.27600E+10	0.017794506
1861.198	1.27248E+10	0.017968306
1859.2693	1.26896E+10	0.018033055
1857.34059	1.26545E+10	0.018148635
1855.41189	1.26194E+10	0.018278071
1853.48319	1.25843E+10	0.018352172
1851.55449	1.25493E+10	0.018289711
1849.62578	1.25144E+10	0.017949466
1847.69708	1.24794E+10	0.017116808
1845.76838	1.24446E+10	0.015949937
1843.83967	1.24097E+10	0.015717086
1841.91097	1.23749E+10	0.01694461
1839.98227	1.23401E+10	0.018123269
1838.05357	1.23054E+10	0.018419307
1836.12486	1.22707E+10	0.018485196
1834.19616	1.22361E+10	0.018387256
1832.26746	1.22015E+10	0.017529429
1830.33876	1.21669E+10	0.01655574
1828.41005	1.21324E+10	0.016557372
1826.48135	1.20979E+10	0.017009687
1824.55265	1.20634E+10	0.017525179
1822.62395	1.20290E+10	0.018414399
1820.69524	1.19947E+10	0.019114835
1818.76654	1.19603E+10	0.019273123
1816.83784	1.19261E+10	0.019310319
1814.90914	1.18918E+10	0.019271226
1812.98043	1.18576E+10	0.018866259
1811.05173	1.18235E+10	0.01847636
1809.12303	1.17893E+10	0.018698564
1807.19433	1.17553E+10	0.019215341
1805.26562	1.17212E+10	0.019274826
1803.33692	1.16872E+10	0.018623128
1801.40822	1.16533E+10	0.01789521
1799.47952	1.16194E+10	0.017922154
1797.55081	1.15855E+10	0.018371006
1795.62211	1.15517E+10	0.018000871
1793.69341	1.15179E+10	0.016764426
1791.76471	1.14841E+10	0.016527839
1789.836	1.14504E+10	0.018032383
1787.9073	1.14168E+10	0.019382162
1785.9786	1.13832E+10	0.019499004
1784.04989	1.13496E+10	0.019262097
1782.12119	1.13161E+10	0.019131741
1780.19249	1.12826E+10	0.019184877
1778.26379	1.12491E+10	0.019414345
1776.33508	1.12157E+10	0.018850569
1774.40638	1.11824E+10	0.017015396
1772.47768	1.11491E+10	0.015612405
1770.54898	1.11158E+10	0.016159225
1768.62027	1.10826E+10	0.017785372
1766.69157	1.10494E+10	0.019254472
1764.76287	1.10162E+10	0.019670075
1762.83417	1.09831E+10	0.018969978
1760.90546	1.09501E+10	0.018729285
1758.97676	1.09171E+10	0.019111961
1757.04806	1.08841E+10	0.01935272
1755.11936	1.08512E+10	0.019467289
1753.19065	1.08183E+10	0.018578727
1751.26195	1.07855E+10	0.016913476
1749.33325	1.07527E+10	0.016449583
1747.40455	1.07199E+10	0.017425723
1745.47584	1.06872E+10	0.018422687
1743.54714	1.06546E+10	0.018611002
1741.61844	1.06219E+10	0.018171992
1739.68974	1.05894E+10	0.018006449
1737.76103	1.05569E+10	0.017763457
1735.83233	1.05244E+10	0.016012426
1733.90363	1.04919E+10	0.014685773
1731.97492	1.04595E+10	0.016189265
1730.04622	1.04272E+10	0.018748853
1728.11752	1.03949E+10	0.020527355
1726.18882	1.03627E+10	0.021307133
1724.26011	1.03304E+10	0.0212454
1722.33141	1.02983E+10	0.020482322
1720.40271	1.02662E+10	0.018165568
1718.47401	1.02341E+10	0.015161531
1716.5453	1.02021E+10	0.014479462
1714.6166	1.01701E+10	0.016670176
1712.6879	1.01381E+10	0.019404138
1710.7592	1.01063E+10	0.02078855
1708.83049	1.00744E+10	0.020313977
1706.90179	1.00426E+10	0.018864524
1704.97309	1.00109E+10	0.017835919
1703.04439	9.97915E+09	0.016370856
1701.11568	9.94750E+09	0.014091834
1699.18698	9.91588E+09	0.013359558
1697.25828	9.88432E+09	0.014413216
1695.32958	9.85280E+09	0.016574878
1693.40087	9.82132E+09	0.019721401
1691.47217	9.78990E+09	0.021486675
1689.54347	9.75852E+09	0.021029521
1687.61477	9.72718E+09	0.018944664
1685.68606	9.69590E+09	0.01568094
1683.75736	9.66466E+09	0.014677771
1681.82866	9.63347E+09	0.017500941
1679.89995	9.60232E+09	0.020557196
1677.97125	9.57123E+09	0.020880953
1676.04255	9.54018E+09	0.019585135
1674.11385	9.50917E+09	0.019129382
1672.18514	9.47822E+09	0.018975842
1670.25644	9.44731E+09	0.018449211
1668.32774	9.41645E+09	0.019681974
1666.39904	9.38564E+09	0.021922521
1664.47033	9.35487E+09	0.022189113
1662.54163	9.32416E+09	0.021819286
1660.61293	9.29349E+09	0.022981712
1658.68423	9.26287E+09	0.0237425
1656.75552	9.23229E+09	0.021022971
1654.82682	9.20177E+09	0.015697702
1652.89812	9.17129E+09	0.013538821
1650.96942	9.14086E+09	0.016194957
1649.04071	9.11048E+09	0.017877714
1647.11201	9.08015E+09	0.017533836
1645.18331	9.04987E+09	0.019516028
1643.25461	9.01963E+09	0.023059209
1641.3259	8.98945E+09	0.024531847
1639.3972	8.95931E+09	0.022874029
1637.4685	8.92922E+09	0.019404527
1635.5398	8.89918E+09	0.018107422
1633.61109	8.86919E+09	0.021102608
1631.68239	8.83925E+09	0.024460828
1629.75369	8.80936E+09	0.024877148
1627.82499	8.77952E+09	0.023958662
1625.89628	8.74972E+09	0.02308943
1623.96758	8.71998E+09	0.022501697
1622.03888	8.69028E+09	0.023251243
1620.11017	8.66064E+09	0.023769609
1618.18147	8.63104E+09	0.022103085
1616.25277	8.60149E+09	0.021499905
1614.32407	8.57199E+09	0.024003597
1612.39536	8.54255E+09	0.026283111
1610.46666	8.51315E+09	0.026579219
1608.53796	8.48380E+09	0.026461328
1606.60926	8.45450E+09	0.026809214
1604.68055	8.42525E+09	0.027159626
1602.75185	8.39606E+09	0.027346412
1600.82315	8.36691E+09	0.027663958
1598.89445	8.33781E+09	0.027940872
1596.96574	8.30876E+09	0.02785808
1595.03704	8.27976E+09	0.027721507
1593.10834	8.25082E+09	0.027914721
1591.17964	8.22192E+09	0.028266388
1589.25093	8.19307E+09	0.028582798
1587.32223	8.16428E+09	0.028869914
1585.39353	8.13553E+09	0.029053546
1583.46483	8.10684E+09	0.029113707
1581.53612	8.07819E+09	0.028833591
1579.60742	8.04960E+09	0.026987977
1577.67872	8.02106E+09	0.023643168
1575.75002	7.99257E+09	0.022609332
1573.82131	7.96412E+09	0.024768133
1571.89261	7.93574E+09	0.025378921
1569.96391	7.90740E+09	0.024152098
1568.0352	7.87911E+09	0.024755709
1566.1065	7.85087E+09	0.026332763
1564.1778	7.82269E+09	0.026158646
1562.2491	7.79455E+09	0.022393052
1560.32039	7.76647E+09	0.016284726
1558.39169	7.73844E+09	0.014196489
1556.46299	7.71046E+09	0.017927642
1554.53429	7.68253E+09	0.022470156
1552.60558	7.65466E+09	0.025174988
1550.67688	7.62683E+09	0.026498472
1548.74818	7.59906E+09	0.026974741
1546.81948	7.57134E+09	0.025788185
1544.89077	7.54367E+09	0.022336585
1542.96207	7.51605E+09	0.018104655
1541.03337	7.48848E+09	0.015448588
1539.10467	7.46097E+09	0.017346195
1537.17596	7.43351E+09	0.022241486
1535.24726	7.40610E+09	0.024428815
1533.31856	7.37874E+09	0.024591434
1531.38986	7.35144E+09	0.026205689
1529.46115	7.32418E+09	0.027034196
1527.53245	7.29698E+09	0.025450733
1525.60375	7.26983E+09	0.023413679
1523.67505	7.24274E+09	0.021219046
1521.74634	7.21569E+09	0.019645782
1519.81764	7.18870E+09	0.020364036
1517.88894	7.16176E+09	0.022188011
1515.96023	7.13488E+09	0.024283535
1514.03153	7.10804E+09	0.026402643
1512.10283	7.08126E+09	0.026470865
1510.17413	7.05453E+09	0.023148993
1508.24542	7.02786E+09	0.018472429
1506.31672	7.00124E+09	0.018064146
1504.38802	6.97467E+09	0.023680295
1502.45932	6.94815E+09	0.028863087
1500.53061	6.92169E+09	0.028980489
1498.60191	6.89528E+09	0.026624197
1496.67321	6.86892E+09	0.026225289
1494.74451	6.84261E+09	0.028349035
1492.8158	6.81636E+09	0.02885702
1490.8871	6.79016E+09	0.026445999
1488.9584	6.76402E+09	0.025383965
1487.0297	6.73793E+09	0.027725764
1485.10099	6.71189E+09	0.030845575
1483.17229	6.68590E+09	0.032245552
1481.24359	6.65997E+09	0.03214526
1479.31489	6.63409E+09	0.031139854
1477.38618	6.60827E+09	0.028686517
1475.45748	6.58250E+09	0.02517756
1473.52878	6.55678E+09	0.022874179
1471.60008	6.53111E+09	0.024303493
1469.67137	6.50550E+09	0.028039735
1467.74267	6.47995E+09	0.02925978
1465.81397	6.45444E+09	0.027770697
1463.88526	6.42899E+09	0.027473046
1461.95656	6.40360E+09	0.027643579
1460.02786	6.37826E+09	0.024410988
1458.09916	6.35297E+09	0.019862946
1456.17045	6.32773E+09	0.019948758
1454.24175	6.30255E+09	0.024330476
1452.31305	6.27743E+09	0.02777027
1450.38435	6.25236E+09	0.028279761
1448.45564	6.22734E+09	0.027822685
1446.52694	6.20237E+09	0.028537972
1444.59824	6.17746E+09	0.030069016
1442.66954	6.15261E+09	0.030935611
1440.74083	6.12781E+09	0.030280205
1438.81213	6.10306E+09	0.027655167
1436.88343	6.07837E+09	0.025620806
1434.95473	6.05373E+09	0.027145878
1433.02602	6.02915E+09	0.029655937
1431.09732	6.00462E+09	0.030339985
1429.16862	5.98014E+09	0.030861893
1427.23992	5.95572E+09	0.031817869
1425.31121	5.93135E+09	0.031850703
1423.38251	5.90704E+09	0.03100226
1421.45381	5.88278E+09	0.029059691
1419.52511	5.85858E+09	0.027104766
1417.5964	5.83443E+09	0.028419476
1415.6677	5.81034E+09	0.032145067
1413.739	5.78630E+09	0.03457814
1411.8103	5.76232E+09	0.035280723
1409.88159	5.73839E+09	0.035508424
1407.95289	5.71451E+09	0.035194902
1406.02419	5.69069E+09	0.034349862
1404.09548	5.66693E+09	0.034260006
1402.16678	5.64321E+09	0.034331792
1400.23808	5.61956E+09	0.0330302
1398.30938	5.59596E+09	0.031481346
1396.38067	5.57241E+09	0.030897456
1394.45197	5.54892E+09	0.031812771
1392.52327	5.52548E+09	0.03416489
1390.59457	5.50210E+09	0.035357794
1388.66586	5.47878E+09	0.034393234
1386.73716	5.45551E+09	0.034206667
1384.80846	5.43229E+09	0.035917372
1382.87976	5.40913E+09	0.037355518
1380.95105	5.38602E+09	0.037556355
1379.02235	5.36297E+09	0.037137849
1377.09365	5.33998E+09	0.036082894
1375.16495	5.31704E+09	0.034882849
1373.23624	5.29415E+09	0.035189647
1371.30754	5.27132E+09	0.036707149
1369.37884	5.24854E+09	0.037664949
1367.45014	5.22582E+09	0.037886072
1365.52143	5.20316E+09	0.037151709
1363.59273	5.18055E+09	0.035712767
1361.66403	5.15800E+09	0.035799641
1359.73533	5.13550E+09	0.037713184
1357.80662	5.11305E+09	0.039326527
1355.87792	5.09067E+09	0.039924242
1353.94922	5.06833E+09	0.040334868
1352.02051	5.04605E+09	0.040842157
